contig00115:	 No microsatellites found (or repeat region < min_length)
contig00116:	 No microsatellites found (or repeat region < min_length)
contig00117:	 No microsatellites found (or repeat region < min_length)
contig00118:	 No microsatellites found (or repeat region < min_length)
contig00119:	 No microsatellites found (or repeat region < min_length)
contig00120:	 No microsatellites found (or repeat region < min_length)
contig00121:	 No microsatellites found (or repeat region < min_length)
contig00122:	 No microsatellites found (or repeat region < min_length)
contig00123:	 No microsatellites found (or repeat region < min_length)
contig00124:	 No microsatellites found (or repeat region < min_length)
contig00125:	 No microsatellites found (or repeat region < min_length)
contig00126:	 No microsatellites found (or repeat region < min_length)
contig00127:	 No microsatellites found (or repeat region < min_length)
contig00128:	 No microsatellites found (or repeat region < min_length)
contig00129:	 No microsatellites found (or repeat region < min_length)
contig00130:	 No microsatellites found (or repeat region < min_length)
contig00131:	 No microsatellites found (or repeat region < min_length)
contig00132:	 No microsatellites found (or repeat region < min_length)
contig00133:	 No microsatellites found (or repeat region < min_length)
contig00134:	 No microsatellites found (or repeat region < min_length)
contig00135:	 No microsatellites found (or repeat region < min_length)
contig00136:	 No microsatellites found (or repeat region < min_length)
contig00137:	 No microsatellites found (or repeat region < min_length)
contig00138:	 No microsatellites found (or repeat region < min_length)
contig00139:	 No microsatellites found (or repeat region < min_length)
contig00140:	 No microsatellites found (or repeat region < min_length)
contig00141:	 No microsatellites found (or repeat region < min_length)
contig00142:	 No microsatellites found (or repeat region < min_length)
contig00143:	 No microsatellites found (or repeat region < min_length)
contig00144:	 No microsatellites found (or repeat region < min_length)
contig00145:	 No microsatellites found (or repeat region < min_length)
contig00146:	 No microsatellites found (or repeat region < min_length)
contig00147:	 No microsatellites found (or repeat region < min_length)
contig00148:	 No microsatellites found (or repeat region < min_length)
contig00149:	 No microsatellites found (or repeat region < min_length)
contig00150:	 No microsatellites found (or repeat region < min_length)
contig00151:	 No microsatellites found (or repeat region < min_length)
contig00152:	 No microsatellites found (or repeat region < min_length)
contig00153:	(AC)^7	repeat between bases	757	and	771
contig00154:	 No microsatellites found (or repeat region < min_length)
contig00155:	 No microsatellites found (or repeat region < min_length)
contig00156:	 No microsatellites found (or repeat region < min_length)
contig00157:	(AC)^8	repeat between bases	400	and	416
contig00158:	 No microsatellites found (or repeat region < min_length)
contig00159:	 No microsatellites found (or repeat region < min_length)
contig00160:	 No microsatellites found (or repeat region < min_length)
contig00161:	 No microsatellites found (or repeat region < min_length)
contig00162:	 No microsatellites found (or repeat region < min_length)
contig00163:	 No microsatellites found (or repeat region < min_length)
contig00164:	 No microsatellites found (or repeat region < min_length)
contig00165:	 No microsatellites found (or repeat region < min_length)
contig00166:	 No microsatellites found (or repeat region < min_length)
contig00167:	 No microsatellites found (or repeat region < min_length)
contig00168:	 No microsatellites found (or repeat region < min_length)
contig00169:	 No microsatellites found (or repeat region < min_length)
contig00170:	 No microsatellites found (or repeat region < min_length)
contig00171:	 No microsatellites found (or repeat region < min_length)
contig00172:	 No microsatellites found (or repeat region < min_length)
contig00173:	 No microsatellites found (or repeat region < min_length)
contig00174:	 No microsatellites found (or repeat region < min_length)
contig00175:	 No microsatellites found (or repeat region < min_length)
contig00176:	 No microsatellites found (or repeat region < min_length)
contig00177:	 No microsatellites found (or repeat region < min_length)
contig00178:	 No microsatellites found (or repeat region < min_length)
contig00179:	 No microsatellites found (or repeat region < min_length)
contig00180:	 No microsatellites found (or repeat region < min_length)
contig00181:	 No microsatellites found (or repeat region < min_length)
contig00182:	 No microsatellites found (or repeat region < min_length)
contig00183:	 No microsatellites found (or repeat region < min_length)
contig00184:	 No microsatellites found (or repeat region < min_length)
contig00185:	 No microsatellites found (or repeat region < min_length)
contig00186:	 No microsatellites found (or repeat region < min_length)
contig00187:	 No microsatellites found (or repeat region < min_length)
contig00188:	 No microsatellites found (or repeat region < min_length)
contig00189:	 No microsatellites found (or repeat region < min_length)
contig00190:	 No microsatellites found (or repeat region < min_length)
contig00191:	 No microsatellites found (or repeat region < min_length)
contig00192:	 No microsatellites found (or repeat region < min_length)
contig00193:	 No microsatellites found (or repeat region < min_length)
contig00194:	 No microsatellites found (or repeat region < min_length)
contig00195:	 No microsatellites found (or repeat region < min_length)
contig00196:	 No microsatellites found (or repeat region < min_length)
contig00197:	 No microsatellites found (or repeat region < min_length)
contig00198:	 No microsatellites found (or repeat region < min_length)
contig00199:	 No microsatellites found (or repeat region < min_length)
contig00200:	 No microsatellites found (or repeat region < min_length)
contig00201:	 No microsatellites found (or repeat region < min_length)
contig00202:	 No microsatellites found (or repeat region < min_length)
contig00203:	 No microsatellites found (or repeat region < min_length)
contig00204:	 No microsatellites found (or repeat region < min_length)
contig00205:	(AC)^6	repeat between bases	1	and	13
contig00206:	 No microsatellites found (or repeat region < min_length)
contig00207:	 No microsatellites found (or repeat region < min_length)
contig00208:	 No microsatellites found (or repeat region < min_length)
contig00209:	 No microsatellites found (or repeat region < min_length)
contig00210:	 No microsatellites found (or repeat region < min_length)
contig00211:	 No microsatellites found (or repeat region < min_length)
contig00212:	 No microsatellites found (or repeat region < min_length)
contig00213:	 No microsatellites found (or repeat region < min_length)
contig00214:	 No microsatellites found (or repeat region < min_length)
contig00215:	 No microsatellites found (or repeat region < min_length)
contig00216:	 No microsatellites found (or repeat region < min_length)
contig00217:	 No microsatellites found (or repeat region < min_length)
contig00218:	 No microsatellites found (or repeat region < min_length)
contig00219:	 No microsatellites found (or repeat region < min_length)
contig00220:	 No microsatellites found (or repeat region < min_length)
contig00221:	 No microsatellites found (or repeat region < min_length)
contig00222:	 No microsatellites found (or repeat region < min_length)
contig00223:	 No microsatellites found (or repeat region < min_length)
contig00224:	 No microsatellites found (or repeat region < min_length)
contig00225:	 No microsatellites found (or repeat region < min_length)
contig00226:	 No microsatellites found (or repeat region < min_length)
contig00227:	 No microsatellites found (or repeat region < min_length)
contig00228:	 No microsatellites found (or repeat region < min_length)
contig00229:	 No microsatellites found (or repeat region < min_length)
contig00230:	 No microsatellites found (or repeat region < min_length)
contig00231:	 No microsatellites found (or repeat region < min_length)
contig00232:	 No microsatellites found (or repeat region < min_length)
contig00233:	 No microsatellites found (or repeat region < min_length)
contig00234:	 No microsatellites found (or repeat region < min_length)
contig00235:	 No microsatellites found (or repeat region < min_length)
contig00236:	 No microsatellites found (or repeat region < min_length)
contig00237:	 No microsatellites found (or repeat region < min_length)
contig00238:	 No microsatellites found (or repeat region < min_length)
contig00239:	 No microsatellites found (or repeat region < min_length)
contig00240:	 No microsatellites found (or repeat region < min_length)
contig00241:	 No microsatellites found (or repeat region < min_length)
contig00242:	(AG)^10	repeat between bases	103	and	123
contig00243:	 No microsatellites found (or repeat region < min_length)
contig00244:	 No microsatellites found (or repeat region < min_length)
contig00245:	(AGG)^7	repeat between bases	41	and	62
contig00246:	 No microsatellites found (or repeat region < min_length)
contig00247:	 No microsatellites found (or repeat region < min_length)
contig00248:	 No microsatellites found (or repeat region < min_length)
contig00249:	 No microsatellites found (or repeat region < min_length)
contig00250:	 No microsatellites found (or repeat region < min_length)
contig00251:	 No microsatellites found (or repeat region < min_length)
contig00252:	 No microsatellites found (or repeat region < min_length)
contig00253:	 No microsatellites found (or repeat region < min_length)
contig00254:	 No microsatellites found (or repeat region < min_length)
contig00255:	 No microsatellites found (or repeat region < min_length)
contig00256:	 No microsatellites found (or repeat region < min_length)
contig00257:	 No microsatellites found (or repeat region < min_length)
contig00258:	 No microsatellites found (or repeat region < min_length)
contig00259:	 No microsatellites found (or repeat region < min_length)
contig00260:	 No microsatellites found (or repeat region < min_length)
contig00261:	 No microsatellites found (or repeat region < min_length)
contig00262:	 No microsatellites found (or repeat region < min_length)
contig00263:	 No microsatellites found (or repeat region < min_length)
contig00264:	 No microsatellites found (or repeat region < min_length)
contig00265:	 No microsatellites found (or repeat region < min_length)
contig00266:	 No microsatellites found (or repeat region < min_length)
contig00267:	 No microsatellites found (or repeat region < min_length)
contig00268:	 No microsatellites found (or repeat region < min_length)
contig00269:	 No microsatellites found (or repeat region < min_length)
contig00270:	 No microsatellites found (or repeat region < min_length)
contig00271:	 No microsatellites found (or repeat region < min_length)
contig00272:	 No microsatellites found (or repeat region < min_length)
contig00273:	 No microsatellites found (or repeat region < min_length)
contig00274:	 No microsatellites found (or repeat region < min_length)
contig00275:	 No microsatellites found (or repeat region < min_length)
contig00276:	 No microsatellites found (or repeat region < min_length)
contig00277:	 No microsatellites found (or repeat region < min_length)
contig00278:	 No microsatellites found (or repeat region < min_length)
contig00279:	 No microsatellites found (or repeat region < min_length)
contig00280:	 No microsatellites found (or repeat region < min_length)
contig00281:	 No microsatellites found (or repeat region < min_length)
contig00282:	 No microsatellites found (or repeat region < min_length)
contig00283:	 No microsatellites found (or repeat region < min_length)
contig00284:	 No microsatellites found (or repeat region < min_length)
contig00285:	 No microsatellites found (or repeat region < min_length)
contig00286:	 No microsatellites found (or repeat region < min_length)
contig00287:	 No microsatellites found (or repeat region < min_length)
contig00288:	 No microsatellites found (or repeat region < min_length)
contig00289:	 No microsatellites found (or repeat region < min_length)
contig00290:	 No microsatellites found (or repeat region < min_length)
contig00291:	 No microsatellites found (or repeat region < min_length)
contig00292:	 No microsatellites found (or repeat region < min_length)
contig00293:	 No microsatellites found (or repeat region < min_length)
contig00294:	 No microsatellites found (or repeat region < min_length)
contig00295:	 No microsatellites found (or repeat region < min_length)
contig00296:	 No microsatellites found (or repeat region < min_length)
contig00297:	(AC)^11	repeat between bases	341	and	363
contig00298:	 No microsatellites found (or repeat region < min_length)
contig00299:	 No microsatellites found (or repeat region < min_length)
contig00300:	 No microsatellites found (or repeat region < min_length)
contig00301:	 No microsatellites found (or repeat region < min_length)
contig00302:	 No microsatellites found (or repeat region < min_length)
contig00303:	 No microsatellites found (or repeat region < min_length)
contig00304:	 No microsatellites found (or repeat region < min_length)
contig00305:	 No microsatellites found (or repeat region < min_length)
contig00306:	 No microsatellites found (or repeat region < min_length)
contig00307:	 No microsatellites found (or repeat region < min_length)
contig00308:	 No microsatellites found (or repeat region < min_length)
contig00309:	 No microsatellites found (or repeat region < min_length)
contig00310:	 No microsatellites found (or repeat region < min_length)
contig00311:	 No microsatellites found (or repeat region < min_length)
contig00312:	 No microsatellites found (or repeat region < min_length)
contig00313:	 No microsatellites found (or repeat region < min_length)
contig00314:	 No microsatellites found (or repeat region < min_length)
contig00315:	 No microsatellites found (or repeat region < min_length)
contig00316:	 No microsatellites found (or repeat region < min_length)
contig00317:	 No microsatellites found (or repeat region < min_length)
contig00318:	 No microsatellites found (or repeat region < min_length)
contig00319:	 No microsatellites found (or repeat region < min_length)
contig00320:	 No microsatellites found (or repeat region < min_length)
contig00321:	 No microsatellites found (or repeat region < min_length)
contig00322:	 No microsatellites found (or repeat region < min_length)
contig00323:	 No microsatellites found (or repeat region < min_length)
contig00324:	 No microsatellites found (or repeat region < min_length)
contig00325:	 No microsatellites found (or repeat region < min_length)
contig00326:	 No microsatellites found (or repeat region < min_length)
contig00327:	 No microsatellites found (or repeat region < min_length)
contig00328:	 No microsatellites found (or repeat region < min_length)
contig00329:	 No microsatellites found (or repeat region < min_length)
contig00330:	 No microsatellites found (or repeat region < min_length)
contig00331:	 No microsatellites found (or repeat region < min_length)
contig00332:	 No microsatellites found (or repeat region < min_length)
contig00333:	 No microsatellites found (or repeat region < min_length)
contig00334:	 No microsatellites found (or repeat region < min_length)
contig00335:	 No microsatellites found (or repeat region < min_length)
contig00336:	 No microsatellites found (or repeat region < min_length)
contig00337:	 No microsatellites found (or repeat region < min_length)
contig00338:	 No microsatellites found (or repeat region < min_length)
contig00339:	 No microsatellites found (or repeat region < min_length)
contig00340:	 No microsatellites found (or repeat region < min_length)
contig00341:	 No microsatellites found (or repeat region < min_length)
contig00342:	 No microsatellites found (or repeat region < min_length)
contig00343:	 No microsatellites found (or repeat region < min_length)
contig00344:	 No microsatellites found (or repeat region < min_length)
contig00345:	 No microsatellites found (or repeat region < min_length)
contig00346:	 No microsatellites found (or repeat region < min_length)
contig00347:	 No microsatellites found (or repeat region < min_length)
contig00348:	 No microsatellites found (or repeat region < min_length)
contig00349:	 No microsatellites found (or repeat region < min_length)
contig00350:	 No microsatellites found (or repeat region < min_length)
contig00351:	 No microsatellites found (or repeat region < min_length)
contig00352:	 No microsatellites found (or repeat region < min_length)
contig00353:	 No microsatellites found (or repeat region < min_length)
contig00354:	 No microsatellites found (or repeat region < min_length)
contig00355:	 No microsatellites found (or repeat region < min_length)
contig00356:	(AG)^7	repeat between bases	142	and	156
contig00357:	 No microsatellites found (or repeat region < min_length)
contig00358:	 No microsatellites found (or repeat region < min_length)
contig00359:	 No microsatellites found (or repeat region < min_length)
contig00360:	 No microsatellites found (or repeat region < min_length)
contig00361:	 No microsatellites found (or repeat region < min_length)
contig00362:	 No microsatellites found (or repeat region < min_length)
contig00363:	 No microsatellites found (or repeat region < min_length)
contig00364:	 No microsatellites found (or repeat region < min_length)
contig00365:	 No microsatellites found (or repeat region < min_length)
contig00366:	 No microsatellites found (or repeat region < min_length)
contig00367:	 No microsatellites found (or repeat region < min_length)
contig00368:	 No microsatellites found (or repeat region < min_length)
contig00369:	 No microsatellites found (or repeat region < min_length)
contig00370:	 No microsatellites found (or repeat region < min_length)
contig00371:	 No microsatellites found (or repeat region < min_length)
contig00372:	 No microsatellites found (or repeat region < min_length)
contig00373:	 No microsatellites found (or repeat region < min_length)
contig00374:	 No microsatellites found (or repeat region < min_length)
contig00375:	 No microsatellites found (or repeat region < min_length)
contig00376:	 No microsatellites found (or repeat region < min_length)
contig00377:	 No microsatellites found (or repeat region < min_length)
contig00378:	 No microsatellites found (or repeat region < min_length)
contig00379:	 No microsatellites found (or repeat region < min_length)
contig00380:	 No microsatellites found (or repeat region < min_length)
contig00381:	 No microsatellites found (or repeat region < min_length)
contig00382:	 No microsatellites found (or repeat region < min_length)
contig00383:	 No microsatellites found (or repeat region < min_length)
contig00384:	 No microsatellites found (or repeat region < min_length)
contig00385:	 No microsatellites found (or repeat region < min_length)
contig00386:	 No microsatellites found (or repeat region < min_length)
contig00387:	 No microsatellites found (or repeat region < min_length)
contig00388:	 No microsatellites found (or repeat region < min_length)
contig00389:	 No microsatellites found (or repeat region < min_length)
contig00390:	 No microsatellites found (or repeat region < min_length)
contig00391:	 No microsatellites found (or repeat region < min_length)
contig00392:	 No microsatellites found (or repeat region < min_length)
contig00393:	 No microsatellites found (or repeat region < min_length)
contig00394:	 No microsatellites found (or repeat region < min_length)
contig00395:	 No microsatellites found (or repeat region < min_length)
contig00396:	 No microsatellites found (or repeat region < min_length)
contig00397:	 No microsatellites found (or repeat region < min_length)
contig00398:	 No microsatellites found (or repeat region < min_length)
contig00399:	 No microsatellites found (or repeat region < min_length)
contig00400:	 No microsatellites found (or repeat region < min_length)
contig00401:	 No microsatellites found (or repeat region < min_length)
contig00402:	 No microsatellites found (or repeat region < min_length)
contig00403:	 No microsatellites found (or repeat region < min_length)
contig00404:	 No microsatellites found (or repeat region < min_length)
contig00405:	 No microsatellites found (or repeat region < min_length)
contig00406:	 No microsatellites found (or repeat region < min_length)
contig00407:	 No microsatellites found (or repeat region < min_length)
contig00408:	 No microsatellites found (or repeat region < min_length)
contig00409:	 No microsatellites found (or repeat region < min_length)
contig00410:	 No microsatellites found (or repeat region < min_length)
contig00411:	 No microsatellites found (or repeat region < min_length)
contig00412:	 No microsatellites found (or repeat region < min_length)
contig00413:	 No microsatellites found (or repeat region < min_length)
contig00414:	 No microsatellites found (or repeat region < min_length)
contig00415:	 No microsatellites found (or repeat region < min_length)
contig00416:	 No microsatellites found (or repeat region < min_length)
contig00417:	 No microsatellites found (or repeat region < min_length)
contig00418:	 No microsatellites found (or repeat region < min_length)
contig00419:	 No microsatellites found (or repeat region < min_length)
contig00420:	 No microsatellites found (or repeat region < min_length)
contig00421:	 No microsatellites found (or repeat region < min_length)
contig00422:	 No microsatellites found (or repeat region < min_length)
contig00423:	 No microsatellites found (or repeat region < min_length)
contig00424:	 No microsatellites found (or repeat region < min_length)
contig00425:	 No microsatellites found (or repeat region < min_length)
contig00426:	 No microsatellites found (or repeat region < min_length)
contig00427:	 No microsatellites found (or repeat region < min_length)
contig00428:	 No microsatellites found (or repeat region < min_length)
contig00429:	 No microsatellites found (or repeat region < min_length)
contig00430:	 No microsatellites found (or repeat region < min_length)
contig00431:	 No microsatellites found (or repeat region < min_length)
contig00432:	 No microsatellites found (or repeat region < min_length)
contig00433:	 No microsatellites found (or repeat region < min_length)
contig00434:	 No microsatellites found (or repeat region < min_length)
contig00435:	 No microsatellites found (or repeat region < min_length)
contig00436:	 No microsatellites found (or repeat region < min_length)
contig00437:	 No microsatellites found (or repeat region < min_length)
contig00438:	 No microsatellites found (or repeat region < min_length)
contig00439:	 No microsatellites found (or repeat region < min_length)
contig00440:	 No microsatellites found (or repeat region < min_length)
contig00441:	 No microsatellites found (or repeat region < min_length)
contig00442:	 No microsatellites found (or repeat region < min_length)
contig00443:	 No microsatellites found (or repeat region < min_length)
contig00444:	 No microsatellites found (or repeat region < min_length)
contig00445:	 No microsatellites found (or repeat region < min_length)
contig00446:	 No microsatellites found (or repeat region < min_length)
contig00447:	 No microsatellites found (or repeat region < min_length)
contig00448:	 No microsatellites found (or repeat region < min_length)
contig00449:	 No microsatellites found (or repeat region < min_length)
contig00450:	 No microsatellites found (or repeat region < min_length)
contig00451:	 No microsatellites found (or repeat region < min_length)
contig00452:	 No microsatellites found (or repeat region < min_length)
contig00453:	 No microsatellites found (or repeat region < min_length)
contig00454:	 No microsatellites found (or repeat region < min_length)
contig00455:	 No microsatellites found (or repeat region < min_length)
contig00456:	 No microsatellites found (or repeat region < min_length)
contig00457:	 No microsatellites found (or repeat region < min_length)
contig00458:	 No microsatellites found (or repeat region < min_length)
contig00459:	 No microsatellites found (or repeat region < min_length)
contig00460:	 No microsatellites found (or repeat region < min_length)
contig00461:	 No microsatellites found (or repeat region < min_length)
contig00462:	 No microsatellites found (or repeat region < min_length)
contig00463:	 No microsatellites found (or repeat region < min_length)
contig00464:	 No microsatellites found (or repeat region < min_length)
contig00465:	 No microsatellites found (or repeat region < min_length)
contig00466:	 No microsatellites found (or repeat region < min_length)
contig00467:	 No microsatellites found (or repeat region < min_length)
contig00468:	 No microsatellites found (or repeat region < min_length)
contig00469:	 No microsatellites found (or repeat region < min_length)
contig00470:	 No microsatellites found (or repeat region < min_length)
contig00471:	 No microsatellites found (or repeat region < min_length)
contig00472:	 No microsatellites found (or repeat region < min_length)
contig00473:	 No microsatellites found (or repeat region < min_length)
contig00474:	 No microsatellites found (or repeat region < min_length)
contig00475:	 No microsatellites found (or repeat region < min_length)
contig00476:	 No microsatellites found (or repeat region < min_length)
contig00477:	 No microsatellites found (or repeat region < min_length)
contig00478:	 No microsatellites found (or repeat region < min_length)
contig00479:	 No microsatellites found (or repeat region < min_length)
contig00480:	 No microsatellites found (or repeat region < min_length)
contig00481:	 No microsatellites found (or repeat region < min_length)
contig00482:	 No microsatellites found (or repeat region < min_length)
contig00483:	 No microsatellites found (or repeat region < min_length)
contig00484:	 No microsatellites found (or repeat region < min_length)
contig00485:	 No microsatellites found (or repeat region < min_length)
contig00486:	 No microsatellites found (or repeat region < min_length)
contig00487:	 No microsatellites found (or repeat region < min_length)
contig00488:	 No microsatellites found (or repeat region < min_length)
contig00489:	 No microsatellites found (or repeat region < min_length)
contig00490:	 No microsatellites found (or repeat region < min_length)
contig00491:	 No microsatellites found (or repeat region < min_length)
contig00492:	 No microsatellites found (or repeat region < min_length)
contig00493:	 No microsatellites found (or repeat region < min_length)
contig00494:	 No microsatellites found (or repeat region < min_length)
contig00495:	 No microsatellites found (or repeat region < min_length)
contig00496:	 No microsatellites found (or repeat region < min_length)
contig00497:	 No microsatellites found (or repeat region < min_length)
contig00498:	 No microsatellites found (or repeat region < min_length)
contig00499:	 No microsatellites found (or repeat region < min_length)
contig00500:	 No microsatellites found (or repeat region < min_length)
contig00501:	 No microsatellites found (or repeat region < min_length)
contig00502:	 No microsatellites found (or repeat region < min_length)
contig00503:	 No microsatellites found (or repeat region < min_length)
contig00504:	 No microsatellites found (or repeat region < min_length)
contig00505:	 No microsatellites found (or repeat region < min_length)
contig00506:	 No microsatellites found (or repeat region < min_length)
contig00507:	 No microsatellites found (or repeat region < min_length)
contig00508:	 No microsatellites found (or repeat region < min_length)
contig00509:	 No microsatellites found (or repeat region < min_length)
contig00510:	 No microsatellites found (or repeat region < min_length)
contig00511:	 No microsatellites found (or repeat region < min_length)
contig00512:	 No microsatellites found (or repeat region < min_length)
contig00513:	 No microsatellites found (or repeat region < min_length)
contig00514:	 No microsatellites found (or repeat region < min_length)
contig00515:	 No microsatellites found (or repeat region < min_length)
contig00516:	 No microsatellites found (or repeat region < min_length)
contig00517:	 No microsatellites found (or repeat region < min_length)
contig00518:	 No microsatellites found (or repeat region < min_length)
contig00519:	 No microsatellites found (or repeat region < min_length)
contig00520:	 No microsatellites found (or repeat region < min_length)
contig00521:	 No microsatellites found (or repeat region < min_length)
contig00522:	 No microsatellites found (or repeat region < min_length)
contig00523:	 No microsatellites found (or repeat region < min_length)
contig00524:	 No microsatellites found (or repeat region < min_length)
contig00525:	 No microsatellites found (or repeat region < min_length)
contig00526:	 No microsatellites found (or repeat region < min_length)
contig00527:	 No microsatellites found (or repeat region < min_length)
contig00528:	 No microsatellites found (or repeat region < min_length)
contig00529:	 No microsatellites found (or repeat region < min_length)
contig00530:	 No microsatellites found (or repeat region < min_length)
contig00531:	 No microsatellites found (or repeat region < min_length)
contig00532:	 No microsatellites found (or repeat region < min_length)
contig00533:	 No microsatellites found (or repeat region < min_length)
contig00534:	 No microsatellites found (or repeat region < min_length)
contig00535:	 No microsatellites found (or repeat region < min_length)
contig00536:	 No microsatellites found (or repeat region < min_length)
contig00537:	 No microsatellites found (or repeat region < min_length)
contig00538:	 No microsatellites found (or repeat region < min_length)
